
RECORDING STARTED
Push robot forward, then release.
Let it oscillate until it settles.

time_ms,pitch,pitchRate,angularAccel,accelPitch
11496,-3.659,37.617,-125.332,-18.480
11500,-3.747,38.778,253.342,-16.741
11505,-3.830,41.297,550.981,-17.128
11509,-3.925,38.198,-677.281,-17.180
11514,-4.024,38.068,-28.235,-17.431
11518,-4.091,38.419,77.208,-15.926
11523,-4.174,37.068,-297.871,-16.466
11527,-4.251,39.831,600.730,-17.021
11533,-4.300,41.480,359.384,-16.036
11537,-4.362,39.327,-472.077,-16.186
11542,-4.421,38.930,-86.669,-16.033
11546,-4.475,37.503,-314.147,-15.482
11550,-4.507,39.930,528.633,-15.066
11555,-4.562,42.816,632.784,-16.811
11559,-4.670,37.953,-1060.775,-18.471
11564,-4.735,42.740,1035.987,-17.636
11568,-4.839,43.892,250.146,-19.823
11574,-4.997,41.388,-548.601,-21.994
11578,-5.187,38.350,-661.046,-23.152
11583,-5.477,36.892,-318.622,-27.951
11587,-5.810,35.419,-321.116,-30.095
11592,-6.206,31.251,-909.236,-32.620
11596,-6.582,33.106,405.722,-32.400
11601,-6.989,27.556,-1219.160,-33.113
11605,-7.430,24.091,-752.094,-34.489
11610,-7.874,19.717,-958.380,-33.996
11614,-8.294,19.213,-110.004,-33.201
11620,-8.723,15.259,-865.630,-33.164
11624,-9.196,11.014,-926.697,-34.824
11628,-9.607,9.526,-325.865,-31.889
11633,-10.045,3.801,-1262.167,-32.367
11637,-10.406,3.556,-52.919,-28.905
11642,-10.746,-0.886,-982.040,-27.216
11646,-11.054,-0.864,4.987,-25.931
11651,-11.345,3.358,939.754,-26.338
11655,-11.623,-2.337,-1243.375,-24.735
11661,-11.857,1.083,737.672,-23.546
11665,-12.109,-4.711,-1268.365,-23.399
11670,-12.351,-3.596,240.195,-23.413
11674,-12.577,-4.566,-211.121,-22.603
11679,-12.791,-5.283,-155.991,-22.090
11683,-12.983,-5.604,-69.880,-21.124
11688,-13.170,-5.810,-45.358,-21.069
11692,-13.339,-4.161,362.864,-20.697
11697,-13.541,-4.986,-179.849,-22.304
11702,-13.661,-3.871,242.917,-18.691
11706,-13.862,-8.787,-1073.369,-21.730
11711,-14.007,-8.802,-3.290,-19.124
11715,-14.133,-3.398,1199.951,-19.539
11720,-14.227,-1.612,385.302,-18.479
11724,-14.338,-4.505,-631.137,-18.755
11729,-14.436,-5.772,-274.756,-17.934
11733,-14.517,-2.260,762.696,-17.992
11738,-14.601,-3.665,-306.409,-17.869
11742,-14.700,-1.810,404.307,-19.146
11748,-14.826,-6.573,-1044.596,-19.556
11752,-14.960,-6.398,37.741,-20.051
11757,-15.081,-4.963,316.383,-19.882
11761,-15.206,-2.146,613.413,-20.889
11766,-15.323,-2.871,-158.477,-20.406
11770,-15.423,-1.459,307.270,-19.993
11775,-15.526,-5.047,-783.359,-19.438
11779,-15.581,-3.329,373.058,-17.523
11784,-15.684,-4.154,-180.006,-19.792
11789,-15.762,-2.322,398.621,-19.080
11794,-15.844,-2.031,63.335,-19.381
11798,-15.892,-0.940,240.866,-18.029
11803,-15.925,-1.070,-28.459,-17.296
11807,-15.918,-1.169,-21.762,-15.338
11811,-15.950,-2.001,-181.991,-17.071
11816,-15.950,-1.818,40.001,-15.553
11820,-15.929,1.205,667.013,-15.162
11825,-15.900,1.602,86.594,-14.809
11830,-15.892,-1.031,-583.168,-15.305
11835,-15.862,-0.222,176.058,-14.321
11839,-15.827,1.526,381.346,-14.448
11844,-15.777,5.136,786.985,-14.498
11848,-15.712,2.541,-566.686,-13.076
11853,-15.673,6.274,814.316,-15.211
11857,-15.633,6.129,-31.585,-15.014
11862,-15.617,2.808,-728.843,-15.485
11866,-15.589,5.266,535.282,-15.400
11872,-15.581,3.930,-292.443,-16.043
11876,-15.562,8.427,977.431,-16.554
11880,-15.560,6.885,-336.384,-16.978
11885,-15.579,5.289,-348.041,-17.733
11889,-15.618,3.312,-431.681,-18.260
11894,-15.646,4.907,347.132,-18.108
11898,-15.692,2.518,-523.054,-18.514
11903,-15.729,7.656,1119.748,-19.276
11907,-15.789,3.602,-876.608,-19.529
11912,-15.818,4.969,298.604,-18.372
11917,-15.868,4.785,-40.071,-19.381
11922,-15.909,3.587,-264.447,-18.737
11926,-15.944,6.297,590.140,-19.065
11931,-16.010,5.068,-269.519,-20.365
11935,-16.056,6.343,278.100,-19.720
11940,-16.121,3.533,-614.965,-20.100
11944,-16.189,5.419,410.963,-20.750
11949,-16.251,5.938,113.635,-20.618
11953,-16.297,6.495,121.884,-20.028
11958,-16.361,4.808,-369.313,-20.566
11963,-16.461,-0.123,-1072.021,-21.310
11967,-16.545,2.457,556.547,-21.217
11972,-16.618,2.556,21.649,-20.777
11976,-16.705,2.625,15.200,-21.580
11981,-16.764,4.877,499.093,-20.732
11985,-16.851,2.327,-558.148,-21.611
11990,-16.950,2.976,141.178,-22.475
11994,-17.029,2.594,-83.628,-21.497
12000,-17.114,3.678,239.181,-22.069
12004,-17.220,0.457,-704.588,-22.541
12009,-17.314,1.495,226.872,-22.227
12013,-17.407,2.350,187.000,-22.493
12017,-17.484,4.900,559.618,-22.365
12022,-17.570,2.243,-582.563,-22.275
12026,-17.655,1.823,-91.670,-22.218
12031,-17.750,3.022,263.285,-23.102
12035,-17.831,1.572,-317.509,-22.127
12040,-17.925,-0.581,-469.196,-22.418
12045,-18.022,-0.696,-24.892,-22.603
12050,-18.100,0.526,268.788,-22.036
12054,-18.195,-3.535,-891.367,-22.071
12059,-18.259,1.717,1141.719,-21.775
12063,-18.335,-3.260,-1077.294,-21.356
12068,-18.416,-0.772,536.788,-22.203
12072,-18.499,-2.077,-285.259,-22.074
12077,-18.580,-2.909,-181.356,-21.894
12081,-18.661,-4.230,-288.091,-21.672
12087,-18.725,-4.398,-36.477,-20.888
12091,-18.802,-1.283,683.605,-22.281
12096,-18.854,-1.665,-83.409,-21.021
12100,-18.934,-3.016,-296.304,-22.178
12104,-18.967,-1.711,284.017,-20.223
12109,-19.022,-4.306,-566.686,-20.752
12113,-19.065,-3.070,268.601,-20.487
12118,-19.114,-3.184,-25.045,-20.777
12122,-19.122,-0.413,607.674,-19.429
12128,-19.160,-3.138,-595.020,-20.307
12132,-19.179,-0.428,590.140,-20.024
12137,-19.208,-4.909,-979.221,-19.549
12141,-19.204,-0.390,981.556,-18.879
12146,-19.209,-5.428,-1102.927,-18.277
12150,-19.189,-1.703,802.151,-17.786
12155,-19.185,-2.635,-203.163,-18.426
12159,-19.152,0.335,645.536,-17.585
12164,-19.134,-3.657,-871.696,-17.454
12168,-19.115,-2.902,164.003,-17.507
12174,-19.087,-1.260,359.287,-17.462
12178,-19.030,2.587,840.028,-16.790
12183,-18.985,-1.245,-839.628,-16.519
12187,-18.953,0.060,282.542,-17.415
12192,-18.912,-1.260,-290.117,-16.590
12196,-18.886,-2.459,-260.311,-17.074
12201,-18.840,1.037,761.364,-16.815
12205,-18.797,0.946,-20.071,-16.901
12209,-18.753,-0.115,-234.128,-16.574
12215,-18.712,2.091,480.424,-17.166
12219,-18.698,-1.062,-688.958,-17.775
12224,-18.663,-0.925,29.897,-16.770
12228,-18.629,1.907,622.705,-17.349
12233,-18.598,3.159,274.060,-17.816
12237,-18.589,1.778,-303.000,-18.551
12242,-18.586,0.556,-267.142,-18.560
12246,-18.587,1.755,262.133,-18.995
12251,-18.590,-0.245,-437.063,-18.677
12256,-18.591,2.923,690.484,-19.327
12261,-18.598,3.678,165.005,-19.779
12265,-18.598,3.175,-110.389,-19.307
12269,-18.606,3.304,28.434,-19.697
12274,-18.632,1.648,-365.832,-20.283
12278,-18.654,5.381,812.897,-20.935
12283,-18.682,4.327,-230.008,-21.035
12287,-18.709,2.961,-298.865,-20.725
12292,-18.707,6.167,700.023,-19.945
12296,-18.734,2.640,-770.026,-20.664
12302,-18.752,4.900,493.350,-20.723
12306,-18.793,3.083,-398.071,-21.486
12311,-18.844,1.678,-306.142,-21.744
12315,-18.900,0.419,-274.290,-21.729
12320,-18.934,0.633,46.873,-20.727
12324,-18.991,2.045,311.609,-22.242
12329,-19.036,1.442,-132.017,-21.604
12333,-19.086,2.083,140.127,-21.994
12337,-19.135,2.732,142.168,-22.117
12343,-19.195,-0.833,-778.359,-21.973
12347,-19.249,0.480,285.430,-21.979
12352,-19.316,-0.871,-296.564,-22.429
12356,-19.383,-1.818,-205.775,-22.242
12361,-19.448,-2.047,-49.784,-22.182
12365,-19.518,-1.749,65.460,-22.579
12370,-19.564,0.228,435.868,-21.859
12374,-19.624,-3.299,-771.373,-21.812
12379,-19.667,-2.268,223.253,-21.274
12384,-19.693,-1.696,124.786,-20.550
12389,-19.735,-0.772,201.673,-21.651
12393,-19.773,-2.444,-364.376,-21.094
12398,-19.810,-1.948,107.866,-21.179
12402,-19.837,-1.398,119.899,-20.858
12407,-19.863,-1.360,8.348,-20.799
12411,-19.883,-3.192,-406.763,-20.155
12415,-19.901,-6.192,-650.477,-19.386
12420,-19.900,-0.657,1203.120,-19.730
12424,-19.914,-5.299,-1002.857,-19.404
12430,-19.930,-2.039,704.309,-20.243
12434,-19.928,-2.497,-99.916,-19.246
12439,-19.909,-2.215,61.994,-18.489
12443,-19.885,-0.467,385.042,-18.630
12448,-19.888,-3.268,-613.294,-19.266
12452,-19.885,-3.253,3.319,-19.039
12457,-19.882,-2.406,187.961,-19.186
12461,-19.876,-1.619,171.973,-19.210
12466,-19.857,-1.268,76.803,-18.678
12471,-19.838,-3.719,-539.732,-18.062
12476,-19.822,-1.535,474.610,-18.690
12480,-19.789,-0.428,241.886,-18.079
12484,-19.759,0.617,229.342,-18.417
12489,-19.724,0.098,-113.734,-18.024
12493,-19.715,-2.841,-643.938,-18.660
12498,-19.694,-1.383,317.512,-18.337
12502,-19.660,-2.215,-181.356,-17.502
12507,-19.635,1.190,742.062,-18.691
12512,-19.595,1.724,116.875,-17.987
12517,-19.569,0.266,-319.180,-18.382
12521,-19.523,5.533,1151.044,-18.507
12526,-19.517,0.129,-1173.888,-19.236
12530,-19.487,1.404,275.694,-18.338
12535,-19.469,-1.352,-602.213,-18.303
12539,-19.435,2.358,806.505,-18.285
12544,-19.436,-1.383,-818.123,-19.200
12548,-19.432,0.709,455.092,-19.367
12553,-19.427,3.640,642.265,-20.024
12558,-19.426,3.594,-10.027,-20.149
12563,-19.437,1.488,-462.845,-20.302
12567,-19.428,1.091,-86.594,-19.273
12571,-19.430,2.266,259.165,-20.033
12576,-19.431,3.289,223.732,-20.219
12580,-19.435,2.946,-75.134,-20.276
12585,-19.455,1.220,-378.663,-20.692
12589,-19.482,-0.390,-350.759,-20.749
12594,-19.515,-1.245,-186.347,-20.843
12599,-19.552,-3.558,-502.384,-20.563
12604,-19.589,-0.726,616.201,-21.242
12608,-19.600,3.358,891.696,-20.868
12613,-19.625,3.411,11.718,-21.597
12617,-19.626,3.136,-60.371,-20.411
12622,-19.658,0.495,-580.233,-21.329
12626,-19.687,-2.451,-641.673,-20.553
12631,-19.715,-0.428,440.144,-20.972
12635,-19.750,-0.917,-106.577,-21.266
12640,-19.774,0.846,383.672,-21.139
12645,-19.798,0.281,-123.661,-21.040
12649,-19.812,3.610,728.600,-21.297
12654,-19.842,-2.680,-1378.194,-20.736
12658,-19.866,-1.810,187.873,-20.643
12663,-19.892,-0.390,309.470,-21.055
12667,-19.922,-1.108,-157.083,-21.134
12672,-19.973,-4.199,-672.673,-21.517
12676,-19.991,-0.543,792.134,-20.748
12681,-19.999,0.442,214.820,-20.523
12686,-20.008,2.114,366.613,-20.899
12691,-20.027,-0.398,-549.792,-20.894
12695,-20.054,-3.245,-619.523,-20.656
12700,-20.055,-0.024,699.690,-20.083
12704,-20.067,-0.024,0.000,-20.638
12709,-20.091,-2.902,-649.924,-20.642
12713,-20.098,-2.406,107.960,-19.901
12717,-20.098,-1.520,193.509,-19.742
12722,-20.091,-0.894,137.271,-19.544
12727,-20.074,0.991,412.040,-19.485
12732,-20.063,-0.589,-346.525,-19.369
12736,-20.049,-0.841,-54.858,-19.180
12741,-20.059,-4.115,-721.324,-19.669
12745,-20.037,-1.360,599.071,-18.641
12750,-20.044,-3.131,-385.669,-19.680
12754,-20.024,-2.024,240.833,-18.567
12759,-20.007,-0.489,335.304,-19.087
12763,-20.000,-1.421,-204.232,-19.347
12769,-19.971,2.915,945.047,-19.179
12773,-19.951,-0.367,-717.317,-18.920
12778,-19.936,-1.879,-328.862,-18.756
12782,-19.923,-0.871,218.860,-19.097
12787,-19.900,-1.161,-63.613,-18.497
12791,-19.876,-0.864,65.287,-18.524
12795,-19.853,-2.024,-255.574,-18.283
12800,-19.838,-0.711,286.176,-18.934
12804,-19.814,-1.657,-206.133,-18.238
12809,-19.813,-2.009,-76.336,-19.316
12814,-19.785,2.449,978.493,-18.981
12819,-19.751,0.946,-329.495,-18.268
12823,-19.735,1.732,171.822,-19.351
12828,-19.710,1.167,-123.553,-18.760
12832,-19.697,0.281,-193.509,-19.120
12837,-19.708,-4.726,-1097.203,-19.179
12841,-19.688,1.877,1426.762,-19.160
12846,-19.678,-0.902,-603.000,-18.984
12850,-19.668,1.136,444.627,-19.429
12856,-19.663,2.923,390.013,-20.078
12860,-19.646,1.014,-417.045,-19.048
12865,-19.646,0.648,-80.283,-19.763
12869,-19.645,-0.489,-250.309,-19.471
12873,-19.637,1.785,496.683,-19.645
12878,-19.626,4.228,533.351,-20.058
12882,-19.638,0.900,-727.962,-20.438
12887,-19.652,1.747,185.655,-20.706
12891,-19.674,0.953,-173.794,-20.985
12897,-19.681,3.144,479.186,-20.742
12901,-19.699,-0.856,-872.600,-20.392
12906,-19.718,1.701,558.352,-21.030
12910,-19.743,-0.016,-375.012,-20.955
12915,-19.762,-1.566,-337.755,-20.340
12919,-19.785,-1.177,84.560,-20.645
12924,-19.799,-1.070,23.498,-20.247
12928,-19.831,0.182,275.266,-21.426
12932,-19.844,1.740,341.203,-20.857
12937,-19.877,-0.108,-404.053,-21.480
12942,-19.895,0.037,31.585,-20.796
12947,-19.916,-1.406,-319.758,-20.630
12951,-19.947,-3.772,-514.885,-20.628
12956,-19.974,-0.970,609.558,-21.084
12960,-19.984,2.014,652.829,-20.915
12965,-19.987,0.793,-267.376,-20.291
12969,-20.000,0.121,-146.416,-20.683
12974,-20.000,0.205,18.398,-20.061
12978,-19.996,1.610,312.129,-20.158
12984,-20.004,1.396,-46.668,-20.707
12988,-20.017,-0.772,-478.363,-20.450
12992,-20.057,-2.131,-295.901,-21.550
12997,-20.081,-3.596,-318.619,-20.451
13001,-20.086,-2.665,202.456,-19.738
13006,-20.086,-2.039,137.030,-19.591
13010,-20.079,0.930,650.058,-19.945
13015,-20.074,-2.100,-664.591,-19.369
13019,-20.069,0.823,636.686,-20.007
13025,-20.081,-0.085,-199.385,-20.671
13029,-20.086,-2.596,-547.873,-19.720
13034,-20.069,-0.696,413.929,-19.115
13038,-20.046,0.724,309.470,-19.083
13043,-20.031,-1.184,-419.612,-19.038
13047,-20.023,-1.108,16.624,-19.383
13052,-20.049,-3.299,-483.416,-20.582
13056,-20.049,-2.841,99.569,-19.384
13060,-20.041,-0.619,490.153,-19.548
13065,-20.011,0.556,256.900,-18.664
13070,-19.999,-0.100,-144.347,-19.343
13075,-19.999,-0.856,-165.006,-19.817
13079,-19.998,-2.360,-327.486,-19.426
13084,-19.991,-1.329,224.419,-19.365
13088,-19.982,-0.138,259.782,-19.490
13093,-19.976,0.793,203.518,-19.890
13097,-19.959,-0.421,-266.639,-19.016
13102,-19.944,0.236,142.964,-19.265
13106,-19.917,1.785,340.426,-18.990
13112,-19.893,2.465,148.598,-19.248
13116,-19.881,2.121,-75.134,-19.804
13121,-19.889,-1.764,-853.580,-19.859
13125,-19.872,-0.138,354.084,-19.010
13129,-19.878,-0.680,-118.856,-20.033
13134,-19.870,-0.459,48.420,-19.350
13138,-19.855,1.801,499.899,-19.541
13143,-19.832,4.862,668.940,-19.808
13147,-19.844,-0.482,-1169.770,-20.325
13153,-19.851,-1.467,-212.593,-19.862
13157,-19.837,0.312,385.318,-19.209
13162,-19.833,-0.696,-220.972,-19.489
13166,-19.830,0.480,256.451,-19.771
13171,-19.831,3.037,560.801,-20.549
13175,-19.829,2.656,-83.555,-20.329
13180,-19.846,-2.337,-1093.858,-20.177
13184,-19.853,0.083,521.070,-20.223
13189,-19.841,-0.940,-223.928,-19.004
13193,-19.855,0.075,221.481,-20.569
13199,-19.866,0.373,65.173,-20.510
13203,-19.878,0.220,-33.807,-20.507
13207,-19.886,3.808,795.165,-21.096
13212,-19.889,3.663,-31.807,-20.887
13216,-19.909,1.930,-381.343,-21.292
13221,-19.906,3.236,284.761,-20.491
13225,-19.910,-1.688,-1076.917,-19.739
13230,-19.912,0.243,416.947,-20.074
13234,-19.925,-0.177,-92.072,-20.527
13240,-19.933,-0.642,-102.026,-20.141
13244,-19.947,0.602,270.495,-20.805
13249,-19.945,0.633,6.708,-19.985
13253,-19.951,-0.283,-204.289,-20.199
13257,-19.954,0.793,234.598,-20.254
13262,-19.950,-0.115,-199.035,-19.743
13266,-19.959,-0.390,-59.950,-20.284
13271,-19.959,0.778,257.482,-20.153
13275,-19.966,-0.726,-328.919,-20.132
13281,-19.975,-1.635,-197.649,-20.047
13285,-19.962,2.335,864.431,-19.839
13290,-19.971,-0.948,-716.691,-20.217
13294,-19.973,-0.291,142.097,-20.000
13299,-19.969,1.083,301.590,-20.024
13303,-19.981,-1.115,-481.699,-20.338
13308,-19.983,-2.031,-198.619,-19.609
13312,-20.003,-3.276,-271.202,-20.254
13317,-19.987,0.755,876.966,-19.366
13321,-19.983,-2.558,-725.893,-19.208
13327,-19.973,0.701,708.596,-19.663
13331,-19.975,-1.703,-525.476,-19.681
13335,-19.978,0.236,421.874,-20.165
13340,-19.955,3.442,701.862,-19.613
13344,-19.956,-1.146,-1000.826,-19.756
13349,-19.942,-0.864,60.767,-19.033
13353,-19.940,-0.062,176.703,-19.847
13358,-19.922,0.625,150.928,-19.154
13362,-19.914,0.579,-10.027,-19.661
13368,-19.905,1.297,157.913,-19.752
13372,-19.899,-2.886,-914.162,-18.965
13377,-19.894,-1.489,303.948,-19.295
13381,-19.885,1.114,567.361,-19.690
13386,-19.878,0.052,-231.472,-19.545
13390,-19.879,1.778,377.669,-20.345
13395,-19.877,1.709,-15.014,-20.186
13399,-19.865,-0.978,-590.814,-19.023
13403,-19.862,-0.879,21.648,-19.516
13409,-19.844,0.625,330.655,-19.123
13413,-19.841,1.938,287.681,-20.116
13418,-19.833,0.671,-277.160,-19.613
13422,-19.814,2.633,427.974,-19.446
13427,-19.818,0.778,-405.722,-20.214
13431,-19.817,-0.726,-327.772,-19.571
13436,-19.814,1.312,442.695,-19.988
13440,-19.825,-1.001,-505.458,-20.123
13445,-19.817,1.243,487.886,-19.738
13449,-19.819,1.740,108.242,-20.308
13455,-19.822,0.228,-331.168,-19.993
13459,-19.827,-0.238,-101.493,-20.031
13464,-19.845,-2.772,-552.387,-20.083
13468,-19.859,-2.222,119.171,-20.035
13473,-19.873,-0.780,314.461,-20.406
13477,-19.883,0.442,267.142,-20.484
13482,-19.890,1.419,214.088,-20.520
13486,-19.919,0.136,-281.732,-21.393
13490,-19.939,1.762,354.702,-21.300
13496,-19.955,0.518,-272.867,-20.884
13500,-19.967,0.503,-3.331,-20.656
13505,-19.964,1.869,303.647,-20.206
13509,-19.995,-3.963,-1275.604,-20.649
13514,-20.010,-0.108,832.246,-20.688
13518,-20.015,-1.459,-295.526,-19.952
13523,-20.028,-3.268,-393.638,-19.935
13527,-20.039,-0.864,523.190,-20.379
13532,-20.036,-0.566,65.116,-19.778
13537,-20.048,0.129,152.873,-20.671
13542,-20.070,-1.390,-333.718,-20.831
13546,-20.084,1.801,694.265,-21.147
13551,-20.107,-4.283,-1330.702,-20.313
13555,-20.111,-1.749,545.726,-19.896
13559,-20.109,-0.909,183.339,-19.821
13564,-20.101,-0.535,82.028,-19.575
13568,-20.107,0.022,123.395,-20.407
13573,-20.114,-0.489,-112.555,-20.330
13577,-20.125,-1.413,-200.797,-20.378
13583,-20.106,2.823,922.613,-19.808
13587,-20.082,2.564,-56.669,-19.470
13592,-20.112,-3.337,-1302.022,-20.810
13596,-20.099,-0.741,558.395,-19.336
13601,-20.098,1.877,572.185,-20.426
13605,-20.087,1.396,-105.187,-19.903
13610,-20.064,3.289,413.708,-19.671
13614,-20.063,-0.635,-858.194,-19.865
13619,-20.047,-2.283,-357.824,-18.717
13624,-20.050,-3.039,-164.288,-19.553
13629,-20.041,-0.627,526.225,-19.434
13633,-20.046,-1.138,-111.670,-20.067
13638,-20.050,-1.192,-11.687,-19.954
13642,-20.062,-0.085,242.310,-20.609
13646,-20.056,1.136,268.080,-20.055
13651,-20.034,-1.207,-514.831,-18.692
13655,-20.016,0.159,297.564,-19.130
13660,-20.001,0.068,-20.106,-19.280
13665,-19.997,0.793,160.440,-19.978
13670,-19.999,-1.161,-429.683,-19.873
13674,-20.007,-0.780,82.902,-20.226
13679,-20.010,-0.062,159.033,-20.142
13683,-20.008,-2.512,-535.954,-19.311
13688,-20.008,-2.337,38.234,-19.497
13692,-20.018,-3.062,-159.734,-19.845
13696,-20.005,0.205,709.638,-19.396
13701,-20.005,-0.551,-166.167,-19.906
13705,-20.013,-1.238,-150.005,-20.094
13711,-20.007,0.907,468.758,-19.936
13715,-20.009,-0.352,-275.973,-20.030
13720,-19.999,1.678,443.736,-19.881
13724,-19.986,1.549,-28.359,-19.686
13729,-19.989,-0.673,-488.000,-19.993
13733,-19.994,1.281,425.566,-20.543
13738,-19.992,-0.726,-437.584,-19.733
13742,-19.990,1.289,437.341,-20.167
13747,-19.994,-0.993,-497.481,-19.943
13752,-20.008,-2.260,-274.995,-20.221
13757,-20.019,-1.459,174.397,-20.225
13761,-20.021,0.579,445.404,-20.250
13766,-20.029,0.625,10.062,-20.556
13770,-20.016,0.801,38.947,-19.537
13774,-20.017,0.495,-67.674,-20.169
13779,-20.001,2.449,430.820,-19.763
13783,-20.005,0.846,-350.624,-20.391
13788,-20.009,-1.245,-457.081,-19.949
13793,-20.025,-2.627,-301.677,-20.212
13798,-20.029,0.740,731.193,-20.415
13802,-20.031,0.770,6.684,-20.298
13806,-20.032,-1.199,-439.221,-19.797
13811,-20.014,0.633,398.274,-19.260
13815,-20.022,-1.520,-471.663,-20.111
13820,-20.036,-0.665,185.861,-20.572
13824,-20.034,1.778,534.752,-20.298
13829,-20.041,0.663,-243.767,-20.533
13833,-20.042,0.671,1.668,-20.244
13839,-20.034,1.663,220.919,-20.033
13843,-20.016,2.511,185.492,-19.694
13848,-20.020,0.907,-350.624,-20.412
13852,-20.026,-2.917,-835.758,-19.688
13857,-20.060,-3.077,-34.849,-21.009
13861,-20.084,-2.520,122.635,-20.694
13865,-20.077,0.732,712.513,-19.891
13870,-20.064,-1.856,-567.000,-19.024
13874,-20.075,-1.551,66.727,-20.240
13880,-20.066,0.503,451.900,-19.737
13884,-20.057,-1.535,-446.967,-19.295
13889,-20.056,-0.283,272.866,-19.922
13893,-20.061,0.877,252.680,-20.549
13898,-20.061,-2.802,-809.013,-19.412
13902,-20.062,-3.077,-59.845,-19.417
13907,-20.057,-0.688,524.893,-19.663
13911,-20.033,0.663,295.268,-18.999
13916,-20.032,0.014,-142.168,-19.983
13921,-20.013,2.732,594.391,-19.717
13926,-19.998,1.327,-306.677,-19.546
13930,-20.006,-1.497,-615.076,-20.036
13934,-19.976,1.320,613.948,-18.837
13939,-19.969,-0.589,-417.045,-19.476
13943,-19.963,1.205,390.997,-19.949
13948,-19.970,-1.253,-536.685,-20.005
13952,-19.942,2.610,840.425,-19.206
13957,-19.946,-0.589,-701.420,-20.000
13961,-19.950,-1.184,-129.778,-19.848
13967,-19.943,-1.963,-169.709,-19.197
13971,-19.926,1.869,833.782,-19.485
13976,-19.938,-1.993,-844.099,-20.098
13980,-19.942,0.434,528.173,-20.210
13985,-19.936,0.121,-68.455,-19.686
13989,-19.920,2.617,549.336,-19.732
13994,-19.935,-3.306,-1292.248,-19.916
13998,-19.941,-0.314,644.907,-20.182
14003,-19.935,-0.467,-33.334,-19.502
14008,-19.955,-2.703,-491.786,-20.365
14013,-19.963,-0.551,468.379,-20.222
14017,-19.953,0.617,253.900,-19.616
14021,-19.949,1.381,167.845,-20.039
14026,-19.938,1.656,60.212,-19.785
14030,-19.944,1.114,-119.485,-20.478
14035,-19.962,-0.940,-447.566,-20.599
14039,-19.968,0.923,404.912,-20.510
14044,-19.978,0.770,-33.481,-20.618
14049,-19.976,-1.886,-586.680,-19.479
14054,-19.963,1.152,661.622,-19.548
14058,-19.964,-2.268,-746.692,-19.526
14063,-19.982,-0.650,351.503,-20.739
14067,-20.004,-2.459,-395.358,-20.513
14072,-19.997,2.312,1040.792,-20.161
14076,-20.020,-2.879,-1122.587,-20.503
14081,-20.035,-1.215,359.577,-20.494
14085,-20.032,1.907,679.908,-20.322
14091,-20.028,0.740,-256.127,-20.002
14095,-20.017,1.862,245.652,-19.863
14100,-20.017,-0.696,-560.309,-19.870
14104,-20.003,1.862,556.893,-19.770
14108,-19.999,2.411,120.425,-20.327
14113,-20.005,-0.047,-538.094,-20.287
14117,-20.003,-0.047,0.000,-19.907
14122,-19.991,2.839,652.237,-20.009
14126,-20.000,-0.963,-832.937,-20.222
14131,-19.989,1.419,520.017,-19.785
14136,-19.997,-2.009,-749.668,-19.906
14141,-20.005,-0.184,397.999,-20.354
14145,-20.007,-0.260,-16.638,-20.081
14149,-20.004,-1.077,-180.387,-19.607
14154,-19.976,2.877,862.609,-19.221
14158,-20.000,-2.390,-1152.051,-20.678
14163,-19.999,-0.986,304.549,-19.692
14167,-19.997,-0.268,156.672,-19.858
14172,-19.999,-1.451,-258.342,-19.791
14177,-19.995,-1.528,-16.609,-19.409
14182,-19.988,-0.146,304.603,-19.650
14186,-19.992,-0.932,-171.672,-19.971
14191,-19.986,-0.657,59.950,-19.550
14195,-20.003,-1.780,-247.603,-20.450
14200,-20.001,-1.054,158.477,-19.656
14204,-20.005,-0.459,130.232,-20.065
14209,-19.995,-0.276,40.142,-19.477
14213,-19.986,0.098,82.389,-19.536
14217,-19.998,-1.199,-287.613,-20.319
14223,-20.015,0.205,305.078,-20.907
14227,-20.014,0.442,52.078,-20.067
14232,-20.005,-0.543,-218.635,-19.432
14236,-19.999,0.602,249.355,-19.878
14241,-19.996,-1.566,-475.425,-19.503
14245,-20.010,0.419,431.839,-20.789
14250,-19.998,0.304,-25.110,-19.457
14254,-20.003,-1.581,-417.145,-19.916
14258,-20.013,-1.650,-14.974,-20.089
14264,-20.022,-1.207,97.265,-20.226
14268,-20.033,-0.009,263.517,-20.582
14273,-20.054,-0.886,-192.008,-20.843
14277,-20.057,-0.253,138.459,-20.173
14282,-20.053,-0.047,45.041,-19.849
14286,-20.059,0.007,11.801,-20.351
14291,-20.053,1.640,361.413,-20.096
14295,-20.045,1.755,25.067,-20.084
14299,-20.055,-2.627,-969.398,-19.954
14305,-20.049,-1.016,350.454,-19.528
14309,-20.065,-1.932,-199.484,-20.413
14314,-20.072,-0.375,339.123,-20.331
14318,-20.064,0.312,149.353,-19.709
14323,-20.073,-0.291,-132.017,-20.452
14327,-20.074,-0.031,56.718,-20.131
14332,-20.081,-0.421,-85.903,-20.330
14336,-20.078,-0.497,-16.799,-19.848
14341,-20.069,0.312,178.229,-19.659
14345,-20.060,0.495,40.142,-19.765
14351,-20.069,-1.864,-523.243,-20.075
14355,-20.076,-2.016,-33.190,-19.978
14359,-20.079,-0.093,422.598,-20.180
14364,-20.093,0.152,53.382,-20.847
14368,-20.105,-1.894,-452.211,-20.278
14373,-20.103,0.014,415.230,-19.976
14377,-20.112,0.495,105.464,-20.686
