2.413
969985,2.748,0.026,2.671,2.752
969990,2.759,0.805,3.119,2.880
969994,2.760,-0.852,2.986,2.632
969998,2.754,-1.897,2.848,2.469
970003,2.743,-2.775,2.833,2.327
970007,2.749,1.362,2.740,2.953
970011,2.759,0.981,3.023,2.906
970016,2.772,0.355,3.345,2.825
970020,2.787,0.179,3.489,2.814
970024,2.812,0.912,3.846,2.949
970030,2.849,3.019,3.997,3.302
970034,2.850,-1.088,3.136,2.687
970038,2.859,1.179,3.061,3.036
970043,2.861,-0.248,3.001,2.824
970047,2.849,0.713,2.092,2.956
970051,2.847,0.919,2.573,2.985
970055,2.855,0.706,3.072,2.961
970060,2.847,-0.371,2.538,2.791
970064,2.853,3.118,2.472,3.321
970068,2.847,0.744,2.392,2.959
970074,2.836,1.362,1.996,3.040
970078,2.838,-0.004,2.930,2.837
970082,2.834,0.332,2.550,2.883
970087,2.827,2.507,1.956,3.203
970091,2.808,0.263,1.823,2.847
970095,2.799,1.439,2.044,3.015
970100,2.772,0.339,1.407,2.823
970104,2.773,1.584,2.473,3.011
970108,2.749,-1.310,1.861,2.553
970114,2.740,-1.958,2.706,2.446
970118,2.753,2.454,2.840,3.121
970122,2.737,-0.859,2.165,2.608
970127,2.735,0.148,2.601,2.757
970131,2.737,0.645,2.697,2.834
970135,2.738,0.309,2.720,2.785
970140,2.740,1.263,2.563,2.930
970144,2.740,0.606,2.613,2.831
970148,2.731,-0.546,2.381,2.649
970153,2.736,1.011,2.795,2.888
970158,2.736,1.942,2.277,3.027
970162,2.737,-0.768,2.962,2.622
970167,2.728,-0.600,2.416,2.638
970171,2.735,2.019,2.641,3.038
970175,2.742,0.858,2.918,2.871
970180,2.748,2.225,2.536,3.082
970184,2.762,0.637,3.294,2.857
970188,2.752,2.385,1.747,3.109
970193,2.763,-0.790,3.511,2.645
970198,2.765,0.935,2.661,2.906
970202,2.752,1.965,1.673,3.047
970207,2.746,1.461,2.135,2.965
970211,2.720,-1.928,1.869,2.431
970215,2.722,0.698,2.668,2.827
970220,2.714,-0.836,2.519,2.589
970224,2.714,1.874,2.282,2.995
970228,2.686,0.393,1.259,2.745
970233,2.671,3.141,1.226,3.142
970237,2.642,-0.806,1.424,2.522
970242,2.624,-0.653,1.870,2.526
970247,2.614,1.271,1.844,2.805
970251,2.611,-1.149,2.734,2.439
970255,2.579,-2.920,1.604,2.141
970260,2.585,-1.126,3.129,2.416
970264,2.591,-0.226,2.967,2.558
970268,2.605,0.461,3.191,2.675
970273,2.628,-0.645,3.879,2.531
970277,2.642,-1.195,3.587,2.463
970281,2.657,-1.943,3.833,2.366
970287,2.680,-2.874,4.414,2.249
970291,2.691,-0.569,3.376,2.606
970295,2.727,0.507,4.379,2.803
970299,2.757,1.126,3.968,2.926
970304,2.769,-1.775,3.728,2.502
970308,2.788,-1.180,3.988,2.611
970312,2.827,0.629,4.622,2.922
970317,2.869,1.660,4.534,3.118
970321,2.910,3.240,4.212,3.396
970326,2.927,-2.035,4.196,2.621
970331,2.944,-0.966,3.992,2.799
970335,2.979,0.927,4.522,3.118
970339,3.006,2.355,3.820,3.359
970344,3.015,0.774,3.275,3.131
970348,3.031,2.713,3.202,3.438
970352,3.038,3.362,2.692,3.543
970357,3.058,3.423,3.308,3.572
970361,3.055,-1.195,3.137,2.876
970365,3.040,2.523,1.770,3.418
970371,3.016,0.538,1.743,3.097
970375,3.014,4.523,1.923,3.693
970379,2.987,0.897,1.436,3.121
970384,2.970,3.271,1.463,3.461
970388,2.947,0.660,1.687,3.046
970392,2.940,0.835,2.392,3.065
970397,2.935,3.217,2.019,3.418
970401,2.930,1.309,2.394,3.127
970405,2.937,2.042,2.811,3.243
970411,2.925,0.156,2.324,2.949
970415,2.908,-1.729,2.435,2.648
970419,2.899,0.133,2.425,2.919
970423,2.905,3.355,2.463,3.408
970428,2.892,2.835,1.645,3.317
970432,2.905,3.355,2.816,3.408
970436,2.887,0.897,1.816,3.021
970441,2.867,-0.439,1.982,2.801
970445,2.844,0.194,1.708,2.874
970449,2.824,-0.233,1.862,2.789
970455,2.825,2.400,2.338,3.185
970459,2.813,1.355,1.932,3.016
970463,2.806,0.477,2.384,2.878
970468,2.810,-0.768,3.155,2.695
970472,2.806,0.927,2.407,2.945
970476,2.816,3.355,2.605,3.319
970481,2.809,2.767,1.832,3.224
970485,2.796,1.874,1.774,3.077
970489,2.780,3.057,1.309,3.238
970494,2.753,-0.936,1.671,2.613
970499,2.731,0.202,1.579,2.761
970503,2.715,4.446,0.995,3.382
970508,2.687,0.141,1.285,2.709
970512,2.667,-0.760,1.835,2.553
970516,2.654,0.347,1.957,2.706
970521,2.624,-1.890,1.553,2.341
970525,2.608,-0.264,1.881,2.569
970529,2.615,2.637,2.372,3.011
970534,2.609,2.187,1.836,2.937
970539,2.584,-0.294,1.443,2.540
970543,2.589,2.164,2.340,2.913
970548,2.571,-1.966,2.109,2.276
970552,2.549,3.629,0.679,3.093
970556,2.510,-3.462,1.390,1.991
970561,2.495,-0.676,1.866,2.393
970565,2.485,0.797,1.862,2.605
970569,2.473,1.439,1.538,2.688
970574,2.442,-1.630,1.274,2.197
970578,2.400,-2.012,0.815,2.099
970583,2.370,-1.325,1.189,2.172
970588,2.334,-1.424,0.843,2.120
970592,2.293,-4.279,1.231,1.651
970596,2.271,-1.340,1.487,2.070
970601,2.230,-4.332,1.181,1.580
970605,2.206,0.477,0.937,2.278
970609,2.186,-1.042,1.421,2.030
970614,2.180,-2.180,2.357,1.853
970618,2.179,-0.806,2.286,2.058
970622,2.178,-3.707,2.925,1.622
970628,2.189,-2.355,3.251,1.836
970632,2.180,-3.248,2.436,1.692
970636,2.193,-3.325,3.587,1.695
970641,2.205,-2.913,3.416,1.768
970645,2.226,0.286,3.192,2.269
970649,2.234,0.049,2.586,2.241
970654,2.251,2.217,2.625,2.584
970658,2.252,0.744,2.132,2.363
970662,2.241,0.042,1.713,2.247
970668,2.226,0.912,1.301,2.363
970672,2.196,-1.081,0.936,2.034
970676,2.144,-2.920,0.252,1.706
970681,2.093,-1.745,-0.057,1.831
970685,2.070,1.629,0.596,2.314
970689,2.032,-1.134,0.395,1.861
970694,2.001,-0.577,0.650,1.915
970698,1.968,-2.821,0.954,1.545
970702,1.945,-2.355,1.308,1.591
970707,1.938,-3.668,2.419,1.388
970712,1.924,-3.859,2.066,1.345
970716,1.925,-3.050,2.660,1.468
970721,1.923,-4.729,2.835,1.214
970725,1.921,-3.516,2.615,1.394
970729,1.933,-1.806,2.875,1.662
970734,1.963,-1.348,3.733,1.761
970738,1.982,-1.126,3.189,1.813
970742,1.977,-2.905,2.351,1.541
970747,1.983,-2.210,2.750,1.651
970752,1.974,-2.989,2.185,1.526
970756,1.959,-4.210,2.159,1.328
970761,1.924,-1.241,0.456,1.738
970765,1.877,-3.310,0.281,1.380
970769,1.842,-0.691,0.277,1.738
970774,1.807,-2.813,0.747,1.385
970778,1.768,-1.485,0.167,1.545
970782,1.750,-0.638,1.008,1.655
970787,1.726,-2.966,1.178,1.281
970791,1.680,-6.661,0.902,0.681
970796,1.675,-3.836,2.269,1.100
970801,1.705,-2.775,3.732,1.288
970805,1.739,-0.485,3.537,1.666
970809,1.766,-1.752,3.476,1.503
970814,1.811,-0.958,4.224,1.667
970818,1.843,-5.210,4.520,1.061
970822,1.878,0.400,3.543,1.938
970827,1.938,1.080,4.612,2.100
970831,1.991,1.874,4.201,2.272
970835,2.034,2.309,3.656,2.381
970841,2.066,0.538,3.511,2.147
970845,2.103,0.461,3.810,2.172
970849,2.123,3.255,2.416,2.612
970854,2.137,-0.554,2.916,2.054
970858,2.181,3.568,3.541,2.716
970862,2.252,7.278,4.166,3.343
970867,2.303,3.889,3.956,2.886
970871,2.346,3.767,3.642,2.911
970875,2.389,0.813,4.345,2.511
970881,2.456,4.095,4.856,3.071
970885,2.511,3.927,4.308,3.100
970889,2.568,5.622,4.150,3.411
970894,2.628,6.080,4.255,3.540
970898,2.668,5.103,3.547,3.434
970902,2.699,3.003,3.544,3.149
970907,2.746,4.881,4.018,3.478
970911,2.785,8.721,2.787,4.093
970915,2.814,7.500,2.590,3.939
970919,2.831,8.454,1.855,4.099
970925,2.851,9.087,1.856,4.214
970929,2.863,6.171,2.106,3.789
970933,2.873,4.912,2.293,3.610
970938,2.891,8.866,1.873,4.221
970942,2.889,8.515,0.907,4.166
970946,2.890,4.675,1.920,3.591
970951,2.890,4.202,1.978,3.520
970955,2.914,7.148,2.570,3.987
970959,2.935,6.362,2.566,3.889
970964,2.935,7.530,1.309,4.065
970969,2.950,6.729,2.228,3.960
970973,2.952,5.675,1.820,3.804
970978,2.951,4.599,1.893,3.641
970982,2.958,5.904,2.029,3.844
970986,2.951,3.797,1.747,3.520
970991,2.931,4.461,1.017,3.601
970995,2.900,1.263,1.098,3.090
970999,2.871,4.698,0.423,3.576
971004,2.847,1.668,1.297,3.097
971009,2.810,0.355,0.930,2.863
971013,2.808,6.622,1.270,3.801
971018,2.754,-0.592,0.230,2.665
971022,2.727,1.660,1.064,2.976
971026,2.695,1.484,0.775,2.917
971031,2.685,1.011,1.996,2.837
971035,2.665,0.736,1.537,2.776
971039,2.661,1.950,2.049,2.954
971044,2.649,-0.088,2.074,2.636
971048,2.654,1.431,2.566,2.868
971053,2.624,-4.348,2.108,1.972
971058,2.608,-0.172,1.882,2.583
971062,2.603,0.202,2.310,2.634
971066,2.596,-0.378,2.323,2.539
971071,2.575,-2.233,2.020,2.240
971075,2.547,-1.271,1.459,2.356
971079,2.535,-0.027,1.947,2.531
971084,2.512,-2.913,2.034,2.075
971088,2.474,-3.233,1.331,1.989
971092,2.445,-4.661,2.017,1.746
971098,2.439,-2.546,2.711,2.057
971102,2.425,-2.852,2.339,1.997
971106,2.400,-3.943,2.037,1.808
971111,2.374,-4.829,2.165,1.650
971115,2.349,-3.615,1.901,1.807
971119,2.344,-2.630,2.676,1.950
971124,2.337,-3.966,2.867,1.742
971128,2.314,-4.974,2.259,1.568
971132,2.304,-1.409,2.133,2.093
971138,2.284,-3.279,2.006,1.792
971142,2.264,-5.233,2.410,1.479
971146,2.226,-4.432,1.330,1.561
971151,2.208,-3.829,2.173,1.634
971155,2.192,-2.714,1.983,1.784
971159,2.158,-6.264,1.877,1.218
971164,2.143,-3.256,2.108,1.654
971168,2.140,-1.745,2.396,1.879
971173,2.142,-1.332,2.542,1.943
971177,2.139,-3.951,2.807,1.546
971182,2.141,-1.813,2.645,1.869
971187,2.129,-2.348,2.051,1.777
971191,2.122,-3.768,2.630,1.557
971195,2.121,-3.661,2.880,1.572
971200,2.132,-0.485,2.767,2.059
971204,2.137,-3.218,3.077,1.654
971208,2.162,-2.119,3.849,1.844
971213,2.158,-4.325,2.903,1.509
971217,2.184,-1.897,3.844,1.899
971222,2.197,-2.943,3.487,1.755
971227,2.213,-2.317,3.494,1.865
971231,2.221,-4.989,3.737,1.473
971235,2.240,-5.019,4.254,1.487
971240,2.276,0.110,3.977,2.292
971244,2.308,0.377,3.831,2.365
971248,2.320,-3.119,3.546,1.852
971253,2.338,-2.355,3.737,1.984
971257,2.349,0.232,2.843,2.384
971261,2.366,-0.226,3.252,2.332
971267,2.354,-2.134,2.259,2.034
971271,2.339,-2.394,2.097,1.980
971275,2.349,-1.187,3.101,2.171
971280,2.346,-2.638,2.758,1.950
971284,2.349,0.080,2.481,2.361
971288,2.351,-2.165,2.939,2.026
971293,2.353,-1.065,2.654,2.193
971297,2.356,0.889,2.328,2.489
971301,2.378,-2.287,3.946,2.035
971307,2.408,-3.966,4.737,1.813
971311,2.431,-2.371,4.059,2.075
971315,2.468,-1.310,4.573,2.271
971320,2.487,-5.027,4.548,1.733
971324,2.538,-1.195,5.298,2.359
971328,2.589,0.316,5.004,2.637
971333,2.642,0.179,5.197,2.669
971337,2.696,1.141,5.102,2.867
971341,2.734,-2.317,5.084,2.386
971346,2.780,-0.287,5.075,2.737
971351,2.811,1.194,4.096,2.990
971355,2.855,2.950,4.386,3.298
971360,2.856,0.362,2.798,2.910
971364,2.876,-0.142,3.880,2.854
971368,2.905,1.897,3.954,3.190
971373,2.904,-1.264,3.115,2.715
971377,2.902,-0.302,2.854,2.857
971381,2.894,1.538,2.177,3.125
971386,2.886,1.133,2.259,3.056
971390,2.887,0.996,2.698,3.036
971395,2.870,0.553,1.938,2.953
971399,2.867,-0.645,2.842,2.770
971404,2.854,-1.760,2.585,2.590
971408,2.834,1.210,1.630,3.016
971412,2.846,0.897,3.246,2.981
971417,2.848,-1.561,3.275,2.614
971421,2.881,-1.615,4.824,2.639
971425,2.906,-0.218,4.166,2.873
971430,2.920,0.187,3.564,2.948
971435,2.916,-1.371,3.061,2.711
971439,2.930,0.835,3.419,3.056
971444,2.911,-2.729,2.563,2.502
971448,2.930,-0.561,3.968,2.846
971452,2.933,0.889,2.920,3.067
971457,2.925,-1.561,2.869,2.691
971461,2.915,-0.371,2.494,2.860
971465,2.906,-2.149,2.929,2.584
971470,2.899,0.446,2.464,2.966
971474,2.892,-0.768,2.706,2.777
971479,2.891,-1.271,3.122,2.700
971484,2.857,-6.554,2.595,1.874
971488,2.863,0.996,2.939,3.012
971492,2.857,-2.936,3.213,2.417
971497,2.848,-2.248,2.904,2.511
971501,2.826,-2.317,2.257,2.479
971505,2.814,-2.752,2.801,2.401
971510,2.812,-3.012,3.380,2.360
971514,2.835,-1.577,4.298,2.598
971518,2.827,-2.416,2.948,2.464
971524,2.849,2.126,3.468,3.168
971528,2.840,-1.905,2.829,2.554
971532,2.824,-2.088,2.466,2.510
971537,2.813,-2.149,2.770,2.491
971541,2.797,-3.699,2.791,2.242
971545,2.783,-1.584,2.475,2.546
971550,2.754,-1.386,1.622,2.546
971554,2.748,0.019,2.457,2.751
971558,2.721,-2.775,1.984,2.305
971564,2.697,-2.119,1.985,2.379
971568,2.672,-3.691,2.244,2.118
971572,2.632,-3.546,1.436,2.100
971577,2.598,-5.897,2.230,1.713
971581,2.546,-4.600,0.991,1.856
971585,2.502,-4.920,1.431,1.764
971590,2.452,-5.561,1.190,1.617
971594,2.407,-5.615,1.472,1.565
971598,2.357,-5.126,0.989,1.588
971603,2.295,-7.310,0.867,1.198
971608,2.233,-9.004,1.154,0.882
971612,2.182,-6.821,1.153,1.158
971617,2.115,-7.943,0.589,0.924
971621,2.070,-7.485,1.470,0.947
971625,2.011,-9.256,1.123,0.622
971630,1.974,-7.699,1.861,0.819
971634,1.919,-10.203,1.462,0.389
971639,1.866,-11.867,1.852,0.086
971643,1.810,-9.165,1.068,0.435
971648,1.786,-8.348,2.453,0.534
971653,1.734,-10.416,1.427,0.172
971657,1.693,-11.508,2.219,-0.033
971661,1.666,-8.271,2.168,0.425
971666,1.631,-11.905,2.499,-0.155
971670,1.597,-11.882,2.523,-0.186
971674,1.576,-10.416,2.848,0.014
971679,1.551,-13.676,3.319,-0.500
971683,1.529,-12.752,3.261,-0.384
971688,1.502,-13.233,3.060,-0.483
971693,1.477,-11.737,2.832,-0.283
971697,1.471,-11.829,3.764,-0.304
971702,1.459,-12.707,3.669,-0.447
971706,1.446,-11.928,3.429,-0.343
971710,1.421,-14.233,3.326,-0.714
971715,1.438,-10.859,4.658,-0.191
971719,1.437,-11.111,3.835,-0.229
971724,1.434,-12.134,3.930,-0.386
971728,1.454,-12.302,5.159,-0.391
971732,1.459,-15.477,5.107,-0.862
971738,1.492,-11.813,5.686,-0.280
971742,1.507,-14.310,5.415,-0.639
971746,1.543,-10.775,5.663,-0.073
971751,1.584,-13.676,6.597,-0.467
971755,1.598,-13.096,5.156,-0.366
971760,1.612,-11.424,4.813,-0.102
971764,1.632,-12.256,5.303,-0.207
971768,1.640,-12.920,4.885,-0.298
971773,1.659,-14.004,5.651,-0.442
971778,1.677,-12.707,5.355,-0.229
971782,1.687,-13.325,5.123,-0.311
971787,1.710,-15.401,6.172,-0.601
971791,1.717,-13.539,5.067,-0.313
971796,1.740,-13.615,5.845,-0.302
971800,1.771,-13.943,6.359,-0.320
971804,1.783,-17.378,6.196,-0.824
971809,1.821,-11.546,6.250,0.089
971813,1.857,-14.416,6.744,-0.306
971819,1.905,-11.813,6.827,0.133
971823,1.956,-12.264,7.153,0.116
971827,1.975,-15.813,6.377,-0.397
971832,2.032,-12.187,7.565,0.204
971836,2.060,-14.554,6.571,-0.123
971840,2.097,-12.653,6.693,0.199
971845,2.137,-12.485,6.843,0.264
971849,2.153,-13.019,5.816,0.200
971853,2.165,-16.470,6.303,-0.306
971858,2.170,-16.852,6.146,-0.358
971863,2.195,-11.813,6.003,0.423
971868,2.203,-12.638,5.373,0.307
971872,2.218,-14.401,6.120,0.058
971876,2.225,-14.096,5.657,0.111
971881,2.233,-13.035,5.482,0.278
971885,2.251,-13.233,6.021,0.266
971889,2.299,-10.149,6.896,0.777
971894,2.333,-16.088,7.500,-0.081
971898,2.370,-14.836,7.459,0.145
971904,2.412,-11.691,7.014,0.658
971908,2.472,-9.623,7.552,1.029
971912,2.509,-13.386,7.204,0.501
971917,2.550,-12.424,7.293,0.686
971921,2.580,-14.264,7.181,0.440
971925,2.639,-10.348,7.814,1.087
971930,2.689,-13.203,8.054,0.709
971934,2.734,-11.722,7.481,0.975
971939,2.783,-10.424,7.464,1.219
971943,2.833,-11.424,7.822,1.120
971948,2.894,-9.248,7.938,1.507
971953,2.946,-9.180,7.489,1.569
971957,2.987,-11.187,7.446,1.309
971961,3.022,-10.004,6.899,1.521
971966,3.060,-13.592,7.934,1.022
971970,3.112,-10.874,8.018,1.480
971975,3.181,-9.149,8.610,1.809
971979,3.213,-10.165,6.952,1.688
971983,3.275,-7.485,7.967,2.152
971988,3.319,-12.035,8.114,1.514
971993,3.373,-11.363,8.546,1.669
971997,3.441,-9.264,8.796,2.051
972002,3.492,-10.004,8.191,1.992
972006,3.536,-8.103,7.430,2.320
972010,3.578,-9.081,7.623,2.216
972015,3.600,-13.775,7.682,1.533
972019,3.641,-8.623,7.570,2.348
972024,3.683,-9.294,7.740,2.288
972028,3.715,-9.416,7.330,2.302
972033,3.754,-8.638,7.562,2.458
972038,3.794,-10.279,8.034,2.252
972042,3.856,-9.126,8.870,2.487
972046,3.924,-8.569,9.120,2.638
972051,3.973,-7.966,8.114,2.778
972055,4.024,-11.729,9.070,2.264
972059,4.083,-6.416,8.391,3.120
972064,4.129,-9.607,8.500,2.688
972068,4.164,-11.149,8.319,2.492
972072,4.186,-11.271,7.722,2.495
972078,4.205,-10.913,7.563,2.568
972082,4.220,-12.218,7.610,2.387
972087,4.216,-13.943,7.132,2.125
972091,4.231,-12.287,7.666,2.388
972095,4.258,-10.958,7.979,2.614
972100,4.293,-9.195,8.049,2.914
972104,4.348,-7.134,8.588,3.278
972109,4.380,-10.081,8.154,2.868
972113,4.407,-11.310,8.254,2.711
972118,4.433,-10.966,8.074,2.788
972123,4.470,-9.126,8.326,3.101
972127,4.511,-10.103,8.710,2.995
972131,4.554,-10.997,9.079,2.904
972136,4.616,-10.829,10.029,2.992
972140,4.668,-10.829,9.645,3.044
972145,4.720,-9.936,9.421,3.229
972149,4.778,-10.142,9.878,3.257
972153,4.837,-10.279,9.976,3.295
972158,4.882,-12.714,9.899,2.975
972163,4.945,-8.836,9.961,3.620
972167,5.005,-10.592,10.257,3.416
972172,5.047,-10.707,9.485,3.441
972176,5.100,-10.913,10.083,3.463
972181,5.161,-10.928,10.566,3.521
972185,5.228,-8.355,10.403,3.975
972190,5.301,-8.913,10.807,3.964
972194,5.377,-7.027,10.681,4.323
972198,5.440,-6.951,10.021,4.397
972204,5.532,-6.661,11.502,4.532
972208,5.627,-6.645,11.795,4.631
972212,5.743,-6.768,12.882,4.728
972217,5.835,-7.836,12.049,4.659
972221,5.950,-7.477,13.251,4.828
972226,6.028,-8.378,11.702,4.771
972230,6.108,-6.966,11.579,5.064
972234,6.151,-6.248,9.596,5.213
972239,6.251,-5.042,12.237,5.494
972243,6.328,-4.210,11.050,5.696
972248,6.416,-9.477,12.824,4.994
972253,6.487,-3.729,10.772,5.927
972257,6.577,-5.088,12.114,5.814
972262,6.653,-3.248,11.087,6.166
972266,6.729,-6.813,11.970,5.707
972270,6.784,-3.943,10.323,6.192
972275,6.868,-5.790,12.267,5.999
972279,6.905,-5.348,9.909,6.103
972284,6.983,-4.729,11.847,6.274
972289,7.066,-4.325,12.067,6.417
972293,7.181,-4.378,13.799,6.525
972298,7.282,-3.569,13.016,6.747
972302,7.399,-3.516,13.869,6.871
972306,7.451,-4.859,11.065,6.722
972311,7.547,-2.966,12.912,7.102
972315,7.622,-3.813,12.167,7.050
972320,7.709,-4.470,12.939,7.039
972324,7.788,-3.027,12.311,7.334
972328,7.841,-3.103,11.105,7.375
972334,7.949,-2.760,13.881,7.535
972338,8.023,-3.012,12.291,7.571
972343,8.114,-1.065,12.833,7.955
972347,8.162,-3.600,11.293,7.622
972351,8.226,-1.401,11.671,8.016
972356,8.267,-2.477,10.807,7.895
972360,8.331,-4.065,12.386,7.722
972364,8.382,0.713,10.706,8.489
972369,8.486,1.545,13.239,8.718
972374,8.530,-1.645,11.071,8.284
972379,8.589,-1.874,11.893,8.308
972383,8.594,-2.416,9.335,8.231
972387,8.632,-1.645,10.892,8.386
972392,8.604,-4.142,8.118,7.983
972396,8.625,-2.088,10.115,8.312
972400,8.582,-1.264,6.756,8.393
972405,8.591,-4.867,10.076,7.861
972409,8.571,-4.111,8.512,7.954
972414,8.553,-6.806,9.154,7.532
972419,8.547,-5.142,9.366,7.775
972423,8.538,-5.638,9.327,7.692
972428,8.512,-4.707,8.253,7.806
972432,8.468,-6.355,7.702,7.514
972436,8.411,-8.317,7.450,7.163
972441,8.393,-5.348,8.663,7.590
972445,8.392,-7.920,10.099,7.204
972449,8.339,-7.607,7.416,7.198
972454,8.349,-7.447,10.443,7.232
972459,8.327,-6.317,8.664,7.380
972463,8.360,-5.928,11.234,7.470
972468,8.319,-11.233,8.814,6.634
972472,8.335,-8.019,10.864,7.132
972477,8.324,-9.248,9.809,6.936
972481,8.347,-9.378,11.521,6.940
972485,8.269,-11.638,7.043,6.523
972490,8.235,-12.126,9.204,6.416
972494,8.225,-12.531,10.494,6.345
972499,8.156,-13.523,7.792,6.127
972504,8.120,-11.409,8.875,6.409
972508,8.093,-15.806,10.282,5.722
972513,8.036,-14.653,8.497,5.838
972517,8.002,-15.546,9.705,5.670
972522,7.977,-13.378,9.736,5.971
972526,7.948,-15.630,9.946,5.604
972530,7.917,-16.943,10.097,5.375
972535,7.844,-15.294,7.692,5.550
972539,7.798,-16.332,9.128,5.348
972544,7.786,-18.294,11.215,5.042
972549,7.757,-17.477,10.227,5.135
972553,7.695,-18.829,8.814,4.870
972558,7.666,-18.455,10.292,4.898
972562,7.673,-18.905,12.278,4.838
972567,7.637,-20.447,10.353,4.569
972571,7.626,-17.867,11.091,4.946
972575,7.606,-19.897,11.024,4.621
972580,7.596,-22.142,12.038,4.275
972584,7.618,-20.264,13.159,4.578
972590,7.630,-20.348,12.788,4.578
972594,7.629,-20.905,12.174,4.493
972599,7.707,-21.394,16.283,4.498
972603,7.728,-21.340,13.509,4.527
972607,7.798,-18.508,15.308,5.022
972612,7.858,-21.401,15.530,4.648
972616,7.923,-20.432,15.635,4.858
972621,8.003,-18.936,16.122,5.163
972625,8.097,-19.890,17.180,5.114
972630,8.213,-17.997,17.839,5.513
972635,8.336,-18.852,18.581,5.509
972639,8.402,-20.371,16.151,5.346
972644,8.515,-18.561,18.159,5.731
972648,8.595,-17.974,16.509,5.899
972653,8.701,-17.943,17.904,6.010
972657,8.770,-18.248,16.157,6.033
972661,8.843,-18.485,16.529,6.071
972666,8.938,-17.577,17.492,6.302
972670,9.030,-17.661,17.428,6.381
972676,9.131,-16.813,17.824,6.609
972680,9.280,-14.943,19.902,7.039
972684,9.387,-14.332,17.805,7.238
972689,9.526,-13.172,19.224,7.550
972693,9.654,-13.691,18.992,7.601
972698,9.813,-14.401,20.746,7.652
972702,9.964,-9.745,19.541,8.502
972707,10.157,-8.653,21.533,8.859
972711,10.341,-9.394,21.436,8.932
972716,10.520,-10.340,21.580,8.969
972721,10.702,-8.279,21.449,9.460
972725,10.964,-6.386,25.230,10.006
972730,11.098,-3.699,18.484,10.543
972734,11.298,-4.462,22.107,10.629
972739,11.434,-3.539,18.869,10.903
972743,11.577,-1.836,19.002,11.302
972747,11.719,-0.821,18.884,11.596
972752,11.915,1.958,21.038,12.208
972756,12.025,1.729,17.037,12.284
972762,12.173,0.293,19.360,12.217
972766,12.295,2.782,17.690,12.713
972771,12.455,4.003,19.379,13.056
972775,12.529,3.858,15.314,13.108
972780,12.724,5.446,21.043,13.541
972784,12.830,3.690,17.193,13.383
972788,13.009,6.843,20.290,14.036
972793,13.131,5.805,17.809,14.002
972797,13.256,6.660,17.880,14.255
972803,13.370,6.133,17.591,14.290
972807,13.510,7.973,18.595,14.706
972812,13.606,5.919,16.988,14.494
972816,13.714,8.095,17.226,14.928
972820,13.771,5.744,15.258,14.632
972825,13.861,8.156,16.474,15.084
972829,13.862,8.339,12.048,15.113
972834,13.923,8.469,15.004,15.193
972838,13.880,7.469,10.115,15.000
972844,14.014,9.034,18.617,15.369
972848,14.032,8.370,13.047,15.288
972852,14.062,9.072,13.504,15.423
972857,14.086,8.813,13.303,15.408
972861,14.156,6.515,16.154,15.134
972866,14.075,8.446,8.226,15.342
972870,14.177,6.622,17.706,15.170
972875,14.125,7.782,9.823,15.292
972879,14.258,7.774,19.052,15.424
972884,14.218,8.347,10.406,15.470
972889,14.221,6.423,12.937,15.184
972893,14.201,5.797,11.942,15.071
972898,14.236,6.996,14.367,15.285
972902,14.202,6.454,11.096,15.170
972907,14.213,3.057,14.064,14.671
972911,14.199,6.248,12.143,15.136
972916,14.177,6.690,11.584,15.180
972920,14.188,4.606,13.716,14.879
972924,14.082,0.973,8.662,14.228
972930,14.049,3.416,11.665,14.561
972934,14.028,3.316,12.266,14.525
972939,13.959,1.782,10.203,14.227
972943,13.929,1.179,12.175,14.106
972948,13.918,3.126,12.685,14.387
972952,13.881,3.904,11.206,14.467
972957,13.849,-0.279,12.331,13.807
972961,13.807,-1.180,12.043,13.630
972965,13.819,1.003,14.141,13.969
972971,13.737,-0.638,9.880,13.641
972975,13.749,-1.325,14.640,13.550
972980,13.718,-0.592,12.313,13.629
972984,13.734,-0.638,14.663,13.638
972989,13.705,-1.531,12.625,13.475
972993,13.713,-5.508,15.331,12.887
972998,13.699,-0.790,13.178,13.580
973002,13.736,-0.516,15.705,13.659
973006,13.671,-2.882,11.121,13.239
973011,13.624,-6.248,12.684,12.686
973016,13.622,-4.142,14.491,13.001
973021,13.587,-6.539,13.328,12.606
973025,13.569,-4.455,13.670,12.901
973030,13.529,-5.561,12.823,12.695
973034,13.492,-4.844,12.744,12.765
973039,13.522,-7.874,16.746,12.340
973043,13.488,-4.584,12.863,12.800
973048,13.524,-6.615,16.747,12.532
973052,13.523,-8.165,15.306,12.298
973057,13.544,-2.813,15.228,13.122
973062,13.629,-2.890,18.409,13.195
973066,13.633,-5.103,15.005,12.868
973071,13.709,-7.248,19.037,12.622
973075,13.723,-4.439,15.393,13.057
973080,13.744,-3.180,15.504,13.267
973084,13.854,-2.439,19.757,13.488
973089,13.889,-4.149,16.557,13.267
973093,13.996,-2.088,19.674,13.682
973099,13.990,-4.279,14.675,13.348
973103,14.074,-4.325,19.136,13.425
973107,14.087,-6.798,16.254,13.067
973112,14.082,-5.874,15.139,13.201
973116,14.114,-5.233,16.865,13.329
973121,14.102,-3.989,14.430,13.504
973125,14.162,-3.577,17.885,13.626
973130,14.181,-3.203,15.824,13.701
973134,14.245,-3.997,18.255,13.645
973139,14.311,-3.050,18.262,13.854
973144,14.348,-1.012,16.382,14.197
